name_model,code_model,docstring_model,nodoc_model,k,name_hits,code_hits,docstring_hits,nodoc_hits,total_methods
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,10,38,79,54,64,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,15,43,82,59,74,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,1,4,18,24,17,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,3,14,57,40,46,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,5,24,65,46,55,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,7,33,71,48,60,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,10,38,79,54,66,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,15,43,82,59,74,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,1,4,18,24,14,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,3,14,57,40,39,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,5,24,65,46,52,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,7,33,71,48,58,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,10,38,79,54,61,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,15,43,82,59,67,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,1,4,18,24,15,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,3,14,57,40,39,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,5,24,65,46,55,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,7,33,71,48,58,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,10,38,79,54,63,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,15,43,82,59,68,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,1,4,18,24,15,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,3,14,57,40,43,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,5,24,65,46,52,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,7,33,71,48,60,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,10,38,79,54,69,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,15,43,82,59,74,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,1,4,18,25,19,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,3,14,57,41,36,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,5,24,65,44,45,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,7,33,71,48,53,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,10,38,79,56,55,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,15,43,82,61,61,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-Embedding-v0,1,4,18,25,13,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-Embedding-v0,3,14,57,41,45,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-Embedding-v0,5,24,65,44,58,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-Embedding-v0,7,33,71,48,61,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-Embedding-v0,10,38,79,56,64,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-Embedding-v0,15,43,82,61,74,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,1,4,18,25,17,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,3,14,57,41,46,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,5,24,65,44,55,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,7,33,71,48,60,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,10,38,79,56,66,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,15,43,82,61,74,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,ibm-granite/granite-embedding-125m-english,1,4,18,25,14,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,ibm-granite/granite-embedding-125m-english,3,14,57,41,39,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,ibm-granite/granite-embedding-125m-english,5,24,65,44,52,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,ibm-granite/granite-embedding-125m-english,7,33,71,48,58,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,ibm-granite/granite-embedding-125m-english,10,38,79,56,61,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,ibm-granite/granite-embedding-125m-english,15,43,82,61,67,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,intfloat/e5-large-v2,1,4,18,25,15,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,intfloat/e5-large-v2,3,14,57,41,39,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,intfloat/e5-large-v2,5,24,65,44,55,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,intfloat/e5-large-v2,7,33,71,48,58,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,intfloat/e5-large-v2,10,38,79,56,63,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,intfloat/e5-large-v2,15,43,82,61,68,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,w601sxs/b1ade-embed,1,4,18,25,15,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,w601sxs/b1ade-embed,3,14,57,41,43,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,w601sxs/b1ade-embed,5,24,65,44,52,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,w601sxs/b1ade-embed,7,33,71,48,60,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,w601sxs/b1ade-embed,10,38,79,56,69,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,w601sxs/b1ade-embed,15,43,82,61,74,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,Alibaba-NLP/gte-large-en-v1.5,1,4,18,22,19,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,Alibaba-NLP/gte-large-en-v1.5,3,14,57,41,36,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,Alibaba-NLP/gte-large-en-v1.5,5,24,65,51,45,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,Alibaba-NLP/gte-large-en-v1.5,7,33,71,51,53,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,Alibaba-NLP/gte-large-en-v1.5,10,38,79,62,55,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,Alibaba-NLP/gte-large-en-v1.5,15,43,82,65,61,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-Embedding-v0,1,4,18,22,13,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-Embedding-v0,3,14,57,41,45,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-Embedding-v0,5,24,65,51,58,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-Embedding-v0,7,33,71,51,61,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-Embedding-v0,10,38,79,62,64,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-Embedding-v0,15,43,82,65,74,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-large-Embedding-v0,1,4,18,22,17,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-large-Embedding-v0,3,14,57,41,46,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-large-Embedding-v0,5,24,65,51,55,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-large-Embedding-v0,7,33,71,51,60,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-large-Embedding-v0,10,38,79,62,66,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-large-Embedding-v0,15,43,82,65,74,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,ibm-granite/granite-embedding-125m-english,1,4,18,22,14,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,ibm-granite/granite-embedding-125m-english,3,14,57,41,39,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,ibm-granite/granite-embedding-125m-english,5,24,65,51,52,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,ibm-granite/granite-embedding-125m-english,7,33,71,51,58,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,ibm-granite/granite-embedding-125m-english,10,38,79,62,61,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,ibm-granite/granite-embedding-125m-english,15,43,82,65,67,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,1,4,18,22,15,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,3,14,57,41,39,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,5,24,65,51,55,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,7,33,71,51,58,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,10,38,79,62,63,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,15,43,82,65,68,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,1,4,18,22,15,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,3,14,57,41,43,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,5,24,65,51,52,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,7,33,71,51,60,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,10,38,79,62,69,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,15,43,82,65,74,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,Alibaba-NLP/gte-large-en-v1.5,1,4,18,21,19,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,Alibaba-NLP/gte-large-en-v1.5,3,14,57,36,36,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,Alibaba-NLP/gte-large-en-v1.5,5,24,65,39,45,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,Alibaba-NLP/gte-large-en-v1.5,7,33,71,40,53,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,Alibaba-NLP/gte-large-en-v1.5,10,38,79,48,55,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,Alibaba-NLP/gte-large-en-v1.5,15,43,82,52,61,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,1,4,18,21,13,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,3,14,57,36,45,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,5,24,65,39,58,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,7,33,71,40,61,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,10,38,79,48,64,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,15,43,82,52,74,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,avsolatorio/GIST-large-Embedding-v0,1,4,18,21,17,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,avsolatorio/GIST-large-Embedding-v0,3,14,57,36,46,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,avsolatorio/GIST-large-Embedding-v0,5,24,65,39,55,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,avsolatorio/GIST-large-Embedding-v0,7,33,71,40,60,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,avsolatorio/GIST-large-Embedding-v0,10,38,79,48,66,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,avsolatorio/GIST-large-Embedding-v0,15,43,82,52,74,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,1,4,18,21,14,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,3,14,57,36,39,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,5,24,65,39,52,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,7,33,71,40,58,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,10,38,79,48,61,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,15,43,82,52,67,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,intfloat/e5-large-v2,1,4,18,21,15,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,intfloat/e5-large-v2,3,14,57,36,39,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,intfloat/e5-large-v2,5,24,65,39,55,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,intfloat/e5-large-v2,7,33,71,40,58,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,intfloat/e5-large-v2,10,38,79,48,63,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,intfloat/e5-large-v2,15,43,82,52,68,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,w601sxs/b1ade-embed,1,4,18,21,15,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,w601sxs/b1ade-embed,3,14,57,36,43,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,w601sxs/b1ade-embed,5,24,65,39,52,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,w601sxs/b1ade-embed,7,33,71,40,60,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,w601sxs/b1ade-embed,10,38,79,48,69,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,w601sxs/b1ade-embed,15,43,82,52,74,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,1,4,18,23,19,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,3,14,57,40,36,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,5,24,65,45,45,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,7,33,71,48,53,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,10,38,79,55,55,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,15,43,82,58,61,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,1,4,18,23,13,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,3,14,57,40,45,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,5,24,65,45,58,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,7,33,71,48,61,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,10,38,79,55,64,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,15,43,82,58,74,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,1,4,18,23,17,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,3,14,57,40,46,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,5,24,65,45,55,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,7,33,71,48,60,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,10,38,79,55,66,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,15,43,82,58,74,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,1,4,18,23,14,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,3,14,57,40,39,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,5,24,65,45,52,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,7,33,71,48,58,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,10,38,79,55,61,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,15,43,82,58,67,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,intfloat/e5-large-v2,1,4,18,23,15,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,intfloat/e5-large-v2,3,14,57,40,39,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,intfloat/e5-large-v2,5,24,65,45,55,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,intfloat/e5-large-v2,7,33,71,48,58,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,intfloat/e5-large-v2,10,38,79,55,63,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,intfloat/e5-large-v2,15,43,82,58,68,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,w601sxs/b1ade-embed,1,4,18,23,15,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,w601sxs/b1ade-embed,3,14,57,40,43,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,w601sxs/b1ade-embed,5,24,65,45,52,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,w601sxs/b1ade-embed,7,33,71,48,60,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,w601sxs/b1ade-embed,10,38,79,55,69,96
intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,w601sxs/b1ade-embed,15,43,82,58,74,96
intfloat/e5-large-v2,avsolatorio/GIST-large-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,1,4,22,15,19,96
intfloat/e5-large-v2,avsolatorio/GIST-large-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,3,14,53,27,36,96
intfloat/e5-large-v2,avsolatorio/GIST-large-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,5,24,65,29,45,96
intfloat/e5-large-v2,avsolatorio/GIST-large-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,7,33,70,30,53,96
intfloat/e5-large-v2,avsolatorio/GIST-large-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,10,38,78,38,55,96
